Restaurant ID,Restaurant Name,City,Locality,Locality Verbose,Cuisines,Cost_for_Two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Primary Cuisine,Cost Category
3086,Berco'S,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Chinese, Thai",1100,Indian Rupees(Rs.),0,1,0,3,3.6,Yellow,Good,364,Chinese,Premium
497,Bikanervala,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,Indian Rupees(Rs.),0,0,0,2,3.8,Yellow,Good,334,North Indian,Midrange
18461723,Bintang Sweet Thrills,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Desserts, Ice Cream",200,Indian Rupees(Rs.),0,0,0,1,3.5,Yellow,Good,21,Desserts,Budget
18163908,Boombox Cafe Reloaded,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Mexican, Chinese, Italian",1100,Indian Rupees(Rs.),1,0,0,3,3.9,Yellow,Good,605,North Indian,Premium
18037816,Cafe Foto Club,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Fast Food, Italian, Chinese, Cafe",1400,Indian Rupees(Rs.),0,1,0,3,3.8,Yellow,Good,280,North Indian,Premium
312482,Capital Grill,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, North Indian, Chinese",1650,Indian Rupees(Rs.),1,1,0,3,3.8,Yellow,Good,316,Continental,Premium
18222577,Cg'S - Lounge Cafe Bar,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, North Indian",1700,Indian Rupees(Rs.),1,0,0,3,3.9,Yellow,Good,88,Continental,Premium
966,Dhaba,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Chinese, North Indian",1100,Indian Rupees(Rs.),0,0,0,3,3.7,Yellow,Good,662,Chinese,Premium
217,Domino'S Pizza,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Pizza, Fast Food",700,Indian Rupees(Rs.),0,0,0,2,3.5,Yellow,Good,194,Pizza,Premium
18245274,Garam Dharam,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",North Indian,1300,Indian Rupees(Rs.),1,1,0,3,3.7,Yellow,Good,282,North Indian,Premium
5931,Gayway Bakery,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Bakery, Fast Food",300,Indian Rupees(Rs.),0,0,0,1,3.6,Yellow,Good,120,Bakery,Midrange
1158,Giani'S,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Ice Cream, Desserts",400,Indian Rupees(Rs.),0,1,0,1,3.9,Yellow,Good,122,Ice Cream,Midrange
309845,Grub House,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Italian, North Indian, Continental",1700,Indian Rupees(Rs.),1,0,0,3,3.5,Yellow,Good,313,Italian,Premium
18273540,Habibi,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Middle Eastern, Mediterranean, North Indian",1250,Indian Rupees(Rs.),1,1,0,3,3.7,Yellow,Good,196,Middle Eastern,Premium
310768,High Street Cafí©,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Continental, Chinese, Italian",1250,Indian Rupees(Rs.),1,1,0,3,3.8,Yellow,Good,374,North Indian,Premium
18322658,Hungry Heroes,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",Continental,800,Indian Rupees(Rs.),1,1,0,2,3.8,Yellow,Good,96,Continental,Premium
18228867,Ikka - The Ace Bar,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, North Indian, Chinese, Italian, Finger Food",1200,Indian Rupees(Rs.),1,0,0,3,3.6,Yellow,Good,751,Continental,Premium
18384149,Jungle Jamboree,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, Chinese, Thai, Mughlai, North Indian",1500,Indian Rupees(Rs.),1,0,0,3,3.9,Yellow,Good,168,Continental,Premium
18294265,Lord Of The Drinks Chamber,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","European, Chinese, North Indian, Italian",2200,Indian Rupees(Rs.),1,0,0,4,3.9,Yellow,Good,404,European,Premium
18472653,Marine Drivve - Club & Courtyard,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Chinese, Continental",2000,Indian Rupees(Rs.),1,0,0,4,3.8,Yellow,Good,52,North Indian,Premium
188,Mcdonald'S,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Fast Food, Burger",500,Indian Rupees(Rs.),0,1,0,2,3.7,Yellow,Good,161,Fast Food,Midrange
306014,Mister Gulati Bakers,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",Bakery,500,Indian Rupees(Rs.),0,1,0,2,3.8,Yellow,Good,160,Bakery,Midrange
18281954,My Fit Food,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Healthy Food, Italian, Juices, Beverages",550,Indian Rupees(Rs.),0,1,0,2,3.7,Yellow,Good,81,Healthy Food,Midrange
306410,Otik Cake Shop,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Bakery, Desserts, Fast Food",250,Indian Rupees(Rs.),0,1,0,1,3.8,Yellow,Good,166,Bakery,Budget
837,Pind Balluchi,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Mughlai",800,Indian Rupees(Rs.),1,0,0,2,3.6,Yellow,Good,622,North Indian,Premium
18438452,Sardarbuksh Coffee & Co.,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Beverages, Desserts",250,Indian Rupees(Rs.),0,0,0,1,3.6,Yellow,Good,23,Beverages,Budget
965,Sethi'S Restaurant & Barbeque,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Chinese",700,Indian Rupees(Rs.),0,1,0,2,3.7,Yellow,Good,422,North Indian,Premium
310167,Sufiaana,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Mughlai, Lebanese",2000,Indian Rupees(Rs.),1,1,0,4,3.8,Yellow,Good,300,North Indian,Premium
17953943,The Burger Club,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Burger, Fast Food",500,Indian Rupees(Rs.),0,1,0,2,3.9,Yellow,Good,606,Burger,Midrange
18241862,The Junkyard Cafí©,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Mediterranean, Asian",1400,Indian Rupees(Rs.),1,0,0,3,3.8,Yellow,Good,305,North Indian,Premium
18412880,The Masterpiece Cafe,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Cafe, Continental, Italian, North Indian",1200,Indian Rupees(Rs.),1,0,0,3,3.5,Yellow,Good,35,Cafe,Premium
313071,The Momoz Hub,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Chinese, North Indian, Street Food",500,Indian Rupees(Rs.),0,1,0,2,3.6,Yellow,Good,74,Chinese,Midrange
310395,The Post Office Cafe,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, Fast Food, North Indian, Asian",1600,Indian Rupees(Rs.),1,1,0,3,3.6,Yellow,Good,742,Continental,Premium
6195,The Royal Turban,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Chinese",1300,Indian Rupees(Rs.),1,1,0,3,3.8,Yellow,Good,608,North Indian,Premium
18311919,The Vintage Bakers,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Bakery, Desserts, Fast Food",600,Indian Rupees(Rs.),0,1,0,2,3.7,Yellow,Good,46,Bakery,Midrange
3083,Wok In The Clouds,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Chinese, Thai, Continental, North Indian",1500,Indian Rupees(Rs.),0,1,0,3,3.7,Yellow,Good,699,Chinese,Premium
7287,Crazy Cow,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi",Chinese,600,Indian Rupees(Rs.),0,1,0,2,2.2,Red,Poor,126,Chinese,Midrange
306476,Ampm Cafí© & Bar,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, Italian, American",1400,Indian Rupees(Rs.),0,0,0,3,4.1,Green,Very Good,1980,Continental,Premium
18369780,Cafí© Foreground,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Cafe, Asian, Italian, North Indian",1500,Indian Rupees(Rs.),1,1,0,3,4.2,Green,Very Good,91,Cafe,Premium
18412888,Calendar'S Kitchen By Satish Kaushik,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, Italian, North Indian, Chinese",1000,Indian Rupees(Rs.),1,0,0,3,4.0,Green,Very Good,115,Continental,Premium
304233,Desee Dakshin Coastal Cafe,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Mangalorean, Chinese",1350,Indian Rupees(Rs.),1,1,0,3,4.0,Green,Very Good,345,North Indian,Premium
18345778,Food Scouts,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Chinese, Continental",700,Indian Rupees(Rs.),0,1,0,2,4.4,Green,Very Good,229,North Indian,Premium
18430901,Ghar Bistro Cafe,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, North Indian, Chinese, Mughlai, Asian",800,Indian Rupees(Rs.),1,0,0,2,4.4,Green,Very Good,153,Continental,Premium
18427236,Goosebumps,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Ice Cream, Desserts, Beverages",300,Indian Rupees(Rs.),0,1,0,1,4.2,Green,Very Good,89,Ice Cream,Midrange
18441764,Kalol- Bar Te Kitchen,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Mughlai, Chinese",1200,Indian Rupees(Rs.),1,0,0,3,4.0,Green,Very Good,60,North Indian,Premium
312476,Lights Camera Action - Air Bar,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Continental",1300,Indian Rupees(Rs.),0,0,0,3,4.4,Green,Very Good,1636,North Indian,Premium
18421044,Midnight Hunger Hub,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Fast Food, Italian, Asian",800,Indian Rupees(Rs.),0,1,0,2,4.3,Green,Very Good,58,North Indian,Premium
18252401,National Highway 44,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Kashmiri, North Indian, Mughlai, South Indian, Maharashtrian, Gujarati",1100,Indian Rupees(Rs.),1,0,0,3,4.4,Green,Very Good,676,Kashmiri,Premium
3077,Pirates Of Grill,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Continental, Mughlai, Asian",1500,Indian Rupees(Rs.),0,0,0,3,4.1,Green,Very Good,2514,North Indian,Premium
300416,Prem Di Hatti,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Street Food",200,Indian Rupees(Rs.),0,0,0,1,4.0,Green,Very Good,220,North Indian,Budget
18415387,Showstopper,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, North Indian, Chinese, Asian",1000,Indian Rupees(Rs.),1,0,0,3,4.1,Green,Very Good,163,Continental,Premium
18322621,Spotlight Bistro & Bar,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, North Indian, Chinese",1300,Indian Rupees(Rs.),1,1,0,3,4.0,Green,Very Good,129,Continental,Premium
18432011,The Diet Kitchen,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, Healthy Food",700,Indian Rupees(Rs.),0,0,0,2,4.1,Green,Very Good,31,Continental,Premium
18254514,The Drunk House,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","North Indian, Italian, Chinese",1300,Indian Rupees(Rs.),0,0,0,3,4.2,Green,Very Good,289,North Indian,Premium
18381259,The Headquarter,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, Italian, Mediterranean, Asian",1200,Indian Rupees(Rs.),1,1,0,3,4.1,Green,Very Good,153,Continental,Premium
18454951,Tippling Street,New Delhi,Rajouri Garden,"Rajouri Garden, New Delhi","Continental, Modern Indian, Asian",1000,Indian Rupees(Rs.),0,0,0,3,4.0,Green,Very Good,91,Continental,Premium
300844,"34, Chowringhee Lane",New Delhi,Rohini,"Rohini, New Delhi",Fast Food,300,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,85,Fast Food,Midrange
3247,Apni Rasoi,New Delhi,Rohini,"Rohini, New Delhi",North Indian,300,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,76,North Indian,Midrange
6481,Apsara Restaurant,New Delhi,Rohini,"Rohini, New Delhi","Fast Food, North Indian, Chinese, South Indian, Ice Cream",450,Indian Rupees(Rs.),0,1,0,1,2.7,Orange,Average,114,Fast Food,Midrange
8771,Ashu Bhature Wala,New Delhi,Rohini,"Rohini, New Delhi",Street Food,200,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,79,Street Food,Budget
300862,Bakery Wala - The Cake Shop,New Delhi,Rohini,"Rohini, New Delhi","Bakery, Chinese, Fast Food",350,Indian Rupees(Rs.),0,1,0,1,3.4,Orange,Average,59,Bakery,Midrange
4056,Bikanervala,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Chinese, South Indian, Street Food, Fast Food, Mithai",550,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,110,North Indian,Midrange
308212,Chalte Firte Momos & Special Foods,New Delhi,Rohini,"Rohini, New Delhi","Chinese, Fast Food",350,Indian Rupees(Rs.),0,1,0,1,3.2,Orange,Average,212,Chinese,Midrange
303595,Chicken Khurana,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Mughlai",550,Indian Rupees(Rs.),0,1,0,2,2.7,Orange,Average,128,North Indian,Midrange
7679,Chit Chat,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Chinese, Raw Meats",700,Indian Rupees(Rs.),0,1,0,2,3.1,Orange,Average,68,North Indian,Premium
8389,Domino'S Pizza,New Delhi,Rohini,"Rohini, New Delhi","Pizza, Fast Food",700,Indian Rupees(Rs.),0,0,0,2,3.3,Orange,Average,82,Pizza,Premium
9408,Gurdasman Punjabi Khana & Caterers,New Delhi,Rohini,"Rohini, New Delhi",North Indian,250,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,64,North Indian,Budget
313336,Kfc,New Delhi,Rohini,"Rohini, New Delhi","American, Fast Food",500,Indian Rupees(Rs.),0,1,0,2,3.1,Orange,Average,60,American,Midrange
6477,Malika Bakers Pastry Shop,New Delhi,Rohini,"Rohini, New Delhi","Bakery, Fast Food",150,Indian Rupees(Rs.),0,0,0,1,3.4,Orange,Average,95,Bakery,Budget
191,Mcdonald'S,New Delhi,Rohini,"Rohini, New Delhi","Fast Food, Burger",500,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,108,Fast Food,Midrange
2000,Nakshatra Punjabi Rasoi,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Chinese, South Indian",450,Indian Rupees(Rs.),0,1,0,1,3.3,Orange,Average,116,North Indian,Midrange
7137,New Eleven To Eleven,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Chinese",1000,Indian Rupees(Rs.),0,1,0,3,3.0,Orange,Average,126,North Indian,Premium
311711,Pasta Hut,New Delhi,Rohini,"Rohini, New Delhi",Fast Food,400,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,34,Fast Food,Midrange
6308,Patiala Shahi,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Mughlai",650,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,78,North Indian,Midrange
5283,Pavitra Bakers,New Delhi,Rohini,"Rohini, New Delhi","Bakery, Chinese, Fast Food",450,Indian Rupees(Rs.),0,1,0,1,3.2,Orange,Average,73,Bakery,Midrange
5313,Punjabi Rasoi,New Delhi,Rohini,"Rohini, New Delhi","North Indian, South Indian, Fast Food",800,Indian Rupees(Rs.),0,1,0,2,2.8,Orange,Average,164,North Indian,Premium
8915,Puratan - Family Restaurant & Bar,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Chinese",1000,Indian Rupees(Rs.),1,1,0,3,3.3,Orange,Average,156,North Indian,Premium
309429,Sardar A Pure Meat Shop,New Delhi,Rohini,"Rohini, New Delhi","Raw Meats, Fast Food, North Indian",150,Indian Rupees(Rs.),0,1,0,1,3.4,Orange,Average,59,Raw Meats,Budget
3114,Spice Court,New Delhi,Rohini,"Rohini, New Delhi","Chinese, North Indian, Mughlai",1000,Indian Rupees(Rs.),1,1,0,3,2.6,Orange,Average,59,Chinese,Premium
3229,Subway,New Delhi,Rohini,"Rohini, New Delhi","American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),0,1,0,2,3.3,Orange,Average,132,American,Midrange
18254676,Urban Garden Cafe,New Delhi,Rohini,"Rohini, New Delhi","Fast Food, Italian",400,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,20,Fast Food,Midrange
18365897,Behrouz Biryani,New Delhi,Rohini,"Rohini, New Delhi",Biryani,600,Indian Rupees(Rs.),0,1,0,2,3.6,Yellow,Good,45,Biryani,Midrange
9253,Btw,New Delhi,Rohini,"Rohini, New Delhi","South Indian, Street Food, Mithai",400,Indian Rupees(Rs.),0,0,0,1,3.5,Yellow,Good,75,South Indian,Midrange
310459,Chalte Firte Momos & Special Foods,New Delhi,Rohini,"Rohini, New Delhi",Fast Food,350,Indian Rupees(Rs.),0,1,0,1,3.5,Yellow,Good,55,Fast Food,Midrange
218,Domino'S Pizza,New Delhi,Rohini,"Rohini, New Delhi","Pizza, Fast Food",700,Indian Rupees(Rs.),0,0,0,2,3.5,Yellow,Good,123,Pizza,Premium
300841,Gaurav Pastry Palace,New Delhi,Rohini,"Rohini, New Delhi","Bakery, Chinese",250,Indian Rupees(Rs.),0,0,0,1,3.6,Yellow,Good,95,Bakery,Budget
302466,Jhakkas,New Delhi,Rohini,"Rohini, New Delhi","Street Food, South Indian",250,Indian Rupees(Rs.),0,0,0,1,3.5,Yellow,Good,175,Street Food,Budget
309629,Kebab Xpress,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Mughlai",600,Indian Rupees(Rs.),0,1,0,2,3.5,Yellow,Good,62,North Indian,Midrange
18312438,Keventers,New Delhi,Rohini,"Rohini, New Delhi",Beverages,400,Indian Rupees(Rs.),0,0,0,1,3.8,Yellow,Good,43,Beverages,Midrange
9348,Mcdonald'S,New Delhi,Rohini,"Rohini, New Delhi","Fast Food, Burger",500,Indian Rupees(Rs.),0,1,0,2,3.5,Yellow,Good,67,Fast Food,Midrange
304928,Moti Mahal Delux,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),1,1,0,2,3.5,Yellow,Good,159,North Indian,Premium
18273634,Mr. Sub,New Delhi,Rohini,"Rohini, New Delhi",Fast Food,400,Indian Rupees(Rs.),0,1,0,1,3.5,Yellow,Good,42,Fast Food,Midrange
18246132,Nik'S Kitchen,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Chinese",500,Indian Rupees(Rs.),0,1,0,2,3.8,Yellow,Good,56,North Indian,Midrange
302302,Punjabi Dhaba,New Delhi,Rohini,"Rohini, New Delhi",North Indian,200,Indian Rupees(Rs.),0,0,0,1,3.6,Yellow,Good,98,North Indian,Budget
18355152,Satvik Rasoi,New Delhi,Rohini,"Rohini, New Delhi",North Indian,700,Indian Rupees(Rs.),0,1,0,2,3.8,Yellow,Good,31,North Indian,Premium
308969,Shree Gopal Ji Chole Bhature,New Delhi,Rohini,"Rohini, New Delhi",Street Food,200,Indian Rupees(Rs.),0,0,0,1,3.9,Yellow,Good,129,Street Food,Budget
302344,South Indian Corner,New Delhi,Rohini,"Rohini, New Delhi","South Indian, Chinese",250,Indian Rupees(Rs.),0,0,0,1,3.5,Yellow,Good,62,South Indian,Budget
307466,The Chocolate Villa,New Delhi,Rohini,"Rohini, New Delhi","Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),0,1,0,1,3.9,Yellow,Good,257,Bakery,Midrange
3108,Vaishno Punjabi Dhaba,New Delhi,Rohini,"Rohini, New Delhi",North Indian,400,Indian Rupees(Rs.),0,1,0,1,3.5,Yellow,Good,70,North Indian,Midrange
309783,Wtf - What'S The Food?,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Chinese, Fast Food",450,Indian Rupees(Rs.),0,1,0,1,3.5,Yellow,Good,83,North Indian,Midrange
8883,Handi Chhareyan Di,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Chinese",550,Indian Rupees(Rs.),0,1,0,2,2.3,Red,Poor,128,North Indian,Midrange
300966,Svaruchi Bhoj,New Delhi,Rohini,"Rohini, New Delhi","North Indian, South Indian, Chinese",600,Indian Rupees(Rs.),0,0,0,2,2.4,Red,Poor,62,North Indian,Midrange
18408058,Caffe 9,New Delhi,Rohini,"Rohini, New Delhi","North Indian, Continental, European, American, Mediterranean",1400,Indian Rupees(Rs.),1,1,0,3,4.2,Green,Very Good,69,North Indian,Premium
301763,Jai Vaishno Rasoi,New Delhi,Rohini,"Rohini, New Delhi",North Indian,250,Indian Rupees(Rs.),0,1,0,1,4.2,Green,Very Good,171,North Indian,Budget
18425766,Chidya Ghar - Roseate House,New Delhi,"Roseate House, Aerocity","Roseate House, Aerocity, New Delhi",Continental,3700,Indian Rupees(Rs.),0,0,0,4,2.9,Orange,Average,4,Continental,Premium
18382353,Del - Roseate House,New Delhi,"Roseate House, Aerocity","Roseate House, Aerocity, New Delhi","Continental, American, North Indian",3000,Indian Rupees(Rs.),1,0,0,4,3.6,Yellow,Good,30,Continental,Premium
7310,Adish,New Delhi,Safdarjung,"Safdarjung, New Delhi","North Indian, Chinese, South Indian",700,Indian Rupees(Rs.),0,0,0,2,3.1,Orange,Average,45,North Indian,Premium
4336,Amritsari Dhaba,New Delhi,Safdarjung,"Safdarjung, New Delhi","North Indian, Chinese",500,Indian Rupees(Rs.),0,0,0,2,3.2,Orange,Average,18,North Indian,Midrange
305517,Amritsari Xpress,New Delhi,Safdarjung,"Safdarjung, New Delhi",North Indian,300,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,6,North Indian,Midrange
303289,Anupam Sweets,New Delhi,Safdarjung,"Safdarjung, New Delhi",Mithai,250,Indian Rupees(Rs.),0,0,0,1,2.6,Orange,Average,12,Mithai,Budget
18334429,B Two,New Delhi,Safdarjung,"Safdarjung, New Delhi",Chinese,400,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,7,Chinese,Midrange
309531,Babbu Da Punjabi Dhaba,New Delhi,Safdarjung,"Safdarjung, New Delhi",North Indian,300,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,27,North Indian,Midrange
8216,Baker'S Byte,New Delhi,Safdarjung,"Safdarjung, New Delhi",Fast Food,200,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,34,Fast Food,Budget
18384121,Bamboo Hut,New Delhi,Safdarjung,"Safdarjung, New Delhi","Naga, Tibetan",500,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,15,Naga,Midrange
1775,Bengal Sweet Corner,New Delhi,Safdarjung,"Safdarjung, New Delhi","North Indian, South Indian, Chinese, Street Food, Mithai",550,Indian Rupees(Rs.),0,1,0,2,2.8,Orange,Average,90,North Indian,Midrange
300258,Cafe Coffee Day - The Lounge,New Delhi,Safdarjung,"Safdarjung, New Delhi",Cafe,750,Indian Rupees(Rs.),0,0,0,2,2.5,Orange,Average,32,Cafe,Premium
304107,Cafe Coffee Day,New Delhi,Safdarjung,"Safdarjung, New Delhi",Cafe,450,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,16,Cafe,Midrange
18247034,Cake Away,New Delhi,Safdarjung,"Safdarjung, New Delhi","Cafe, Bakery",700,Indian Rupees(Rs.),0,0,0,2,3.0,Orange,Average,5,Cafe,Premium
18357109,Chanky Restruoo,New Delhi,Safdarjung,"Safdarjung, New Delhi",Chinese,500,Indian Rupees(Rs.),0,0,0,2,3.0,Orange,Average,12,Chinese,Midrange
309026,Chawla Fast Food,New Delhi,Safdarjung,"Safdarjung, New Delhi","North Indian, South Indian, Chinese",300,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,4,North Indian,Midrange
18358685,Chawnsan Chef,New Delhi,Safdarjung,"Safdarjung, New Delhi","Mughlai, North Indian, Chinese",700,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,13,Mughlai,Premium
18219516,China King,New Delhi,Safdarjung,"Safdarjung, New Delhi",Chinese,500,Indian Rupees(Rs.),0,0,0,2,3.1,Orange,Average,8,Chinese,Midrange
18461946,Dec,New Delhi,Safdarjung,"Safdarjung, New Delhi","Pizza, Continental, Beverages",300,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,15,Pizza,Midrange
304194,Desi Zaika,New Delhi,Safdarjung,"Safdarjung, New Delhi","North Indian, Chinese",800,Indian Rupees(Rs.),0,1,0,2,2.6,Orange,Average,83,North Indian,Premium
300280,Druk,New Delhi,Safdarjung,"Safdarjung, New Delhi","Tibetan, Chinese",400,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,53,Tibetan,Midrange
9565,Flavours Of Tibet,New Delhi,Safdarjung,"Safdarjung, New Delhi","Tibetan, Chinese",500,Indian Rupees(Rs.),0,1,0,2,3.3,Orange,Average,141,Tibetan,Midrange
18126972,Get Lost In Flavours,New Delhi,Safdarjung,"Safdarjung, New Delhi","North Indian, Chinese",650,Indian Rupees(Rs.),0,1,0,2,2.6,Orange,Average,70,North Indian,Midrange
18285198,Giani,New Delhi,Safdarjung,"Safdarjung, New Delhi","Ice Cream, Desserts",300,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,9,Ice Cream,Midrange
